"MULTIPOLYGON (((1514494.18594647 5034747.51054924,1514748.58888761 5034512.91404776,1514471.94205069 5034206.852428,1514401.54956923 5034177.7090294,1514223.80245671 5034142.74976488,1513925.85692063 5033962.33067455,1513583.96354198 5034272.10271807,1513756.48993728 5034751.53059077,1513867.72543623 5034760.64517881,1514128.56089974 5034721.04495239,1514494.18594647 5034747.51054924)))",0
"MultiPolygon (((1515140.15895390789955854 5035429.82716148160398006, 1515464.06819677166640759 5035036.80936981085687876, 1515546.35387708200141788 5034885.510614356957376, 1515549.19400056474842131 5034845.83829669561237097, 1515546.78786404663696885 5034697.52778174262493849, 1515342.01593533367849886 5034701.92591279931366444, 1515168.51704065361991525 5034431.04194325022399426, 1515112.22217258741147816 5034397.69572006072849035, 1515096.72791839810088277 5034439.2278512641787529, 1515024.59017257788218558 5034437.5330090718343854, 1515007.93338090414181352 5034486.17264636512845755, 1514935.29760268516838551 5034470.36244850605726242, 1514910.23692781594581902 5034601.26968151237815619, 1514686.7128927675075829 5034835.28324707970023155, 1515140.15895390789955854 5035429.82716148160398006)))",1
"Polygon ((1515358.6773314771708101 5034322.13419226184487343, 1516047.11040488351136446 5034316.80848647467792034, 1515982.82902403082698584 5034955.8003215491771698, 1515555.56035331776365638 5034839.13942988961935043, 1515505.93639047630131245 5034592.387635862454772, 1515414.23654952575452626 5034425.96239751111716032, 1515358.6773314771708101 5034322.13419226184487343))", 2
"Polygon ((1514525.45625181333161891 5034252.38404989428818226, 1514757.42422879487276077 5034508.85095478501170874, 1514584.17450209846720099 5034672.88774510659277439, 1514398.21458797506056726 5034488.93870696797966957, 1514292.46091253426857293 5034440.99289109278470278, 1514382.74355212273076177 5034359.25637777056545019, 1514525.45625181333161891 5034252.38404989428818226))", 3
"Polygon ((1514767.39223504369147122 5034715.81590323708951473, 1514763.63909006211906672 5034394.7828928055241704, 1514929.76776316901668906 5034389.56149564031511545, 1514938.56946343113668263 5034715.0966248782351613, 1514767.39223504369147122 5034715.81590323708951473))", 4
"Polygon ((1514744.48463150626048446 5034639.43634474743157625, 1514972.53246953245252371 5034639.97362958174198866, 1514974.69344651699066162 5034441.30242302641272545, 1514737.62881609261967242 5034440.74401785992085934, 1514744.48463150626048446 5034639.43634474743157625))", 5
"Polygon ((1514694.51436928100883961 5034641.16055271960794926, 1514697.36829441669397056 5034656.17106253001838923, 1514704.62213710602372885 5034669.61881549097597599, 1514715.59850365156307817 5034680.24800506141036749, 1514729.27237575128674507 5034687.06603375356644392, 1514744.36683092825114727 5034689.43620597757399082, 1514972.41466895444318652 5034689.97349081188440323, 1514987.7901205534581095 5034687.58879612851887941, 1515001.68807444279082119 5034680.59321478754281998, 1515012.76270124013535678 5034669.66417448688298464, 1515019.94157271226868033 5034655.86000537034124136, 1515022.52951198373921216 5034640.51745503023266792, 1515024.69048896827735007 5034441.84624847490340471, 1515022.38599251536652446 5034426.28839438036084175, 1515015.36265195067971945 5034412.21607348881661892, 1515004.3153777380939573 5034401.02164360601454973, 1514990.33722045365720987 5034393.81271533109247684, 1514974.81122106988914311 5034391.30256173480302095, 1514737.74659064551815391 5034390.74415656831115484, 1514721.93974098330363631 5034393.26925696339458227, 1514707.74091250100173056 5034400.66019046120345592, 1514696.60538645484484732 5034412.15943773835897446, 1514689.67447688686661422 5034426.58840585127472878, 1514687.65855386736802757 5034442.46822583209723234, 1514694.51436928100883961 5034641.16055271960794926))", 6
